start,size,total_stores,zero_values,max_value,min_value,stack_trace
0x1086c1e0,94854,15824,7,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x108c8cd0,94854,15896,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x108e6db0,94854,15586,1,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x1093a8d0,94854,15668,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x10983f00,94854,15831,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x109d13a0,94854,15998,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x10a0b280,94854,15568,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x10a45160,94854,15720,7,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x10ab13a0,94854,15665,25,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x5a53590,89864,4940800,13104,1.382109435e-315,0,"==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x10C845: ComputeList::readfile(_IO_FILE*, PatchList*) (ComputeList.C:37) ==319==    by 0x10A7F8: main (spec_namd.C:102)"
0x5cc8640,63236,12758,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x5ccd4c0,63236,60100,99,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x5d5da00,63236,92956,58,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x5d8b9e0,63236,11773,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x6081960,63236,17098,15,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x60bf1d0,63236,21042,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x613f800,63236,0,0,,,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x614b700,63236,110492,225,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x617c050,63236,4246,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x6409950,63236,44253,99,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x6519070,63236,10333,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x685ed30,63236,101753,97,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x6933610,63236,26378,7,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1CC6D8: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1CC6D8: ComputeNonbondedUtil::calc_pair_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10BB5D: PairCompute::doWork(PatchList*) (Compute.C:115) ==319==    by 0x10CB28: ComputeList::runComputes(PatchList*) (ComputeList.C:76) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x6bbb680,63236,6488,64,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x6c20ec0,63236,10618,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x6caca00,63236,92141,73,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x6fc55a0,63236,29290,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x7045bd0,63236,22458,5,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x70d0120,63236,252,0,3.167e-321,2e-323,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x70d06f0,63236,45069,45,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x715bc60,63236,26971,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x73bb680,63236,34293,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x74d1500,63236,21821,34,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x755ba50,63236,24399,76,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x78c2510,63236,5813,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x78c3e60,63236,31741,11,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x794ca60,63236,71567,107,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x797b6b0,63236,11622,52,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x7cbb700,63236,38153,42,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x8060320,63236,98531,100,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x8146190,63236,10389,0,3.23786e-319,5e-324,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
0x81873e0,63236,18841,10,3.23786e-319,0,==319==    at 0x483E743: operator new[](unsigned long) (vg_replace_malloc.c:729) ==319==    by 0x1D8FF3: newlist (ComputeNonbondedUtil.h:51) ==319==    by 0x1D8FF3: ComputeNonbondedUtil::calc_self_energy(nonbonded*) (ComputeNonbondedBase.h:1099) ==319==    by 0x10B7C5: SelfCompute::doWork(PatchList*) (Compute.C:61) ==319==    by 0x10CAF8: ComputeList::runComputes(PatchList*) (ComputeList.C:72) ==319==    by 0x10AA13: main (spec_namd.C:189)
